date_time,pv
2023-02-16 19:15:00+00:00,38566.73384960718
2023-02-16 19:30:00+00:00,35786.02305274972
2023-02-16 19:45:00+00:00,36086.88054994388
2023-02-16 20:00:00+00:00,35361.45481481482
2023-02-16 20:15:00+00:00,35200.89988776656
2023-02-16 20:30:00+00:00,37767.39439955106
2023-02-16 20:45:00+00:00,44365.87590347924
2023-02-16 21:00:00+00:00,42102.18959595959
2023-02-16 21:15:00+00:00,37483.27185185185
2023-02-16 21:30:00+00:00,35586.80525252525
2023-02-16 21:45:00+00:00,37834.286184062854
2023-02-16 22:00:00+00:00,35858.043658810326
2023-02-16 22:15:00+00:00,34256.89014590348
2023-02-16 22:30:00+00:00,27208.680583613917
2023-02-16 22:45:00+00:00,23914.99965207632
2023-02-16 23:00:00+00:00,23015.6110325477
2023-02-16 23:15:00+00:00,17561.16063973064
2023-02-16 23:30:00+00:00,16210.065645342313
2023-02-16 23:45:00+00:00,14911.435296788106
2023-02-17 00:00:00+00:00,13786.90396184063
2023-02-17 00:15:00+00:00,9027.979674523009
2023-02-17 00:30:00+00:00,6231.941975308642
2023-02-17 00:45:00+00:00,4636.347654320988
2023-02-17 01:00:00+00:00,2801.8509988776655
2023-02-17 01:15:00+00:00,972.8390909090909
2023-02-17 01:30:00+00:00,1.070818950631226
2023-02-17 01:45:00+00:00,-14.302626262626262
2023-02-17 02:00:00+00:00,-8.372996632996633
2023-02-17 02:15:00+00:00,-8.142042648709316
2023-02-17 02:30:00+00:00,-7.925990239473386
2023-02-17 02:45:00+00:00,-7.718832772166105
2023-02-17 03:00:00+00:00,-7.6126374859708195
2023-02-17 03:15:00+00:00,-7.51986531986532
2023-02-17 03:30:00+00:00,-7.456240179573513
2023-02-17 03:45:00+00:00,-7.539607182940516
2023-02-17 04:00:00+00:00,-7.398159371492705
2023-02-17 04:15:00+00:00,-7.32986531986532
2023-02-17 04:30:00+00:00,-7.352031425364759
2023-02-17 04:45:00+00:00,-7.1827384960718295
2023-02-17 05:00:00+00:00,-7.085757575757576
2023-02-17 05:15:00+00:00,-6.995566778900113
2023-02-17 05:30:00+00:00,-6.8414590347923685
2023-02-17 05:45:00+00:00,-6.8379012345679016
2023-02-17 06:00:00+00:00,-6.758539944903581
2023-02-17 06:15:00+00:00,-6.7695510662177325
2023-02-17 06:30:00+00:00,-6.659259259259259
2023-02-17 06:45:00+00:00,-6.621941638608305
2023-02-17 07:00:00+00:00,-6.497048260381594
2023-02-17 07:15:00+00:00,-6.5067676767676765
2023-02-17 07:30:00+00:00,-6.514231200897868
2023-02-17 07:45:00+00:00,-6.4650280583613915
2023-02-17 08:00:00+00:00,-6.3812345679012346
2023-02-17 08:15:00+00:00,-6.4235501078197705
2023-02-17 08:30:00+00:00,-6.4991358024691355
2023-02-17 08:45:00+00:00,-6.434893378226712
2023-02-17 09:00:00+00:00,-6.35618406285073
2023-02-17 09:15:00+00:00,-6.40351290684624
2023-02-17 09:30:00+00:00,-6.359753086419753
2023-02-17 09:45:00+00:00,-6.337598204264871
2023-02-17 10:00:00+00:00,-6.366161616161616
2023-02-17 10:15:00+00:00,-6.367429854096521
2023-02-17 10:30:00+00:00,-6.308069584736251
2023-02-17 10:45:00+00:00,-6.297355578254455
2023-02-17 11:00:00+00:00,-6.238496071829405
2023-02-17 11:15:00+00:00,-6.321537598204265
2023-02-17 11:30:00+00:00,-6.208574635241302
2023-02-17 11:45:00+00:00,-6.166868686868687
2023-02-17 12:00:00+00:00,-6.171054994388328
2023-02-17 12:15:00+00:00,-6.1953282828282825
2023-02-17 12:30:00+00:00,-6.164567901234568
2023-02-17 12:45:00+00:00,-6.177104377104377
2023-02-17 13:00:00+00:00,-6.239685746352413
2023-02-17 13:15:00+00:00,-6.24219577959803
2023-02-17 13:30:00+00:00,-6.276139169472502
2023-02-17 13:45:00+00:00,-6.314320987654321
2023-02-17 14:00:00+00:00,-6.344074074074074
2023-02-17 14:15:00+00:00,-6.379472502805836
2023-02-17 14:30:00+00:00,-6.3323120089786755
2023-02-17 14:45:00+00:00,280.9896962902332
2023-02-17 15:00:00+00:00,1745.03645342312
2023-02-17 15:15:00+00:00,3744.6103367003366
2023-02-17 15:30:00+00:00,5859.11140291807
2023-02-17 15:45:00+00:00,9453.947878787878
2023-02-17 16:00:00+00:00,12484.29037037037
2023-02-17 16:15:00+00:00,15548.953928170595
2023-02-17 16:30:00+00:00,15202.78721661055
2023-02-17 16:45:00+00:00,17584.082154882155
2023-02-17 17:00:00+00:00,20685.74591470258
2023-02-17 17:15:00+00:00,19882.63088664422
2023-02-17 17:30:00+00:00,21282.839887766553
2023-02-17 17:45:00+00:00,23781.150056116723
2023-02-17 18:00:00+00:00,31164.779326599328
2023-02-17 18:15:00+00:00,30623.32500561167
2023-02-17 18:30:00+00:00,36963.59802469136
2023-02-17 18:45:00+00:00,39600.52904601571
2023-02-17 19:00:00+00:00,39636.585757575755
2023-02-17 19:15:00+00:00,43271.450404040406
2023-02-17 19:30:00+00:00,39721.42652076319
2023-02-17 19:45:00+00:00,42745.70090909091
2023-02-17 20:00:00+00:00,41705.5559708193
2023-02-17 20:15:00+00:00,39904.692817059484
2023-02-17 20:30:00+00:00,42985.2231986532
2023-02-17 20:45:00+00:00,44759.69427609428
2023-02-17 21:00:00+00:00,42134.38426487093
2023-02-17 21:15:00+00:00,39614.13775588235
2023-02-17 21:30:00+00:00,42448.45235513025
2023-02-17 21:45:00+00:00,45666.02197530864
2023-02-17 22:00:00+00:00,35613.53734006734
2023-02-17 22:15:00+00:00,32954.20320987654
2023-02-17 22:30:00+00:00,33836.666734006736
2023-02-17 22:45:00+00:00,35836.90111111111
2023-02-17 23:00:00+00:00,32835.73953984287
2023-02-17 23:15:00+00:00,29158.65958473625
2023-02-17 23:30:00+00:00,26896.456015712683
2023-02-17 23:45:00+00:00,21876.458462401795
2023-02-18 00:00:00+00:00,17368.34544332211
2023-02-18 00:15:00+00:00,13965.461032547699
2023-02-18 00:30:00+00:00,7861.587283950617
2023-02-18 00:45:00+00:00,4182.4176655443325
2023-02-18 01:00:00+00:00,1943.195847362514
2023-02-18 01:15:00+00:00,916.9890684624017
2023-02-18 01:30:00+00:00,43.538910093471124
2023-02-18 01:45:00+00:00,-14.705813692480358
2023-02-18 02:00:00+00:00,-8.257485970819305
2023-02-18 02:15:00+00:00,-8.007272727272728
2023-02-18 02:30:00+00:00,-7.8330639730639735
2023-02-18 02:45:00+00:00,-7.776475869809203
2023-02-18 03:00:00+00:00,-7.669674523007856
2023-02-18 03:15:00+00:00,-7.524354657687991
2023-02-18 03:30:00+00:00,-7.507867564534231
2023-02-18 03:45:00+00:00,-7.478911335578002
2023-02-18 04:00:00+00:00,-7.369943883277217
2023-02-18 04:15:00+00:00,-7.273838383838384
2023-02-18 04:30:00+00:00,-7.210819304152637
2023-02-18 04:45:00+00:00,-7.160763187429854
2023-02-18 05:00:00+00:00,-7.001043771043771
2023-02-18 05:15:00+00:00,-6.977351290684624
2023-02-18 05:30:00+00:00,-6.809304152637486
2023-02-18 05:45:00+00:00,-6.746374859708193
2023-02-18 06:00:00+00:00,-6.715082698423972
2023-02-18 06:15:00+00:00,-6.740942760942761
2023-02-18 06:30:00+00:00,-6.6955892255892255
2023-02-18 06:45:00+00:00,-6.677912457912458
2023-02-18 07:00:00+00:00,-6.571436588103254
2023-02-18 07:15:00+00:00,-6.618754208754209
2023-02-18 07:30:00+00:00,-6.5120650953984285
2023-02-18 07:45:00+00:00,-6.390665067693571
2023-02-18 08:00:00+00:00,-6.405836139169472
2023-02-18 08:15:00+00:00,-6.348597081930415
2023-02-18 08:30:00+00:00,-6.2743097643097645
2023-02-18 08:45:00+00:00,-6.232502805836139
2023-02-18 09:00:00+00:00,-6.252592592592593
2023-02-18 09:15:00+00:00,-6.124006734006734
2023-02-18 09:30:00+00:00,-6.165780022446689
2023-02-18 09:45:00+00:00,-6.15699214365881
2023-02-18 10:00:00+00:00,-6.147833894500561
2023-02-18 10:15:00+00:00,-6.275263748597082
2023-02-18 10:30:00+00:00,-6.22699214365881
2023-02-18 10:45:00+00:00,-6.165207631874298
2023-02-18 11:00:00+00:00,-6.1588913924968764
2023-02-18 11:15:00+00:00,-6.142300785634119
2023-02-18 11:30:00+00:00,-6.197721661054994
2023-02-18 11:45:00+00:00,-6.1568013468013465
2023-02-18 12:00:00+00:00,-6.202833894500561
2023-02-18 12:15:00+00:00,-6.110572390572391
2023-02-18 12:30:00+00:00,-6.148204264870931
2023-02-18 12:45:00+00:00,-6.224579124579124
2023-02-18 13:00:00+00:00,-6.285095398428732
2023-02-18 13:15:00+00:00,-6.38057239057239
2023-02-18 13:30:00+00:00,-6.318282828282828
2023-02-18 13:45:00+00:00,-6.381257014590348
2023-02-18 14:00:00+00:00,-6.504433221099887
2023-02-18 14:15:00+00:00,-6.4759164680513
2023-02-18 14:30:00+00:00,7.639355261981456
2023-02-18 14:45:00+00:00,613.3745791245791
2023-02-18 15:00:00+00:00,2203.5725140291806
2023-02-18 15:15:00+00:00,4779.373827160493
2023-02-18 15:30:00+00:00,4762.871863075196
2023-02-18 15:45:00+00:00,12661.556666666667
2023-02-18 16:00:00+00:00,16843.70313131313
2023-02-18 16:15:00+00:00,16623.49468013468
2023-02-18 16:30:00+00:00,16072.062974186309
2023-02-18 16:45:00+00:00,15742.400852974186
2023-02-18 17:00:00+00:00,21413.904388327723
2023-02-18 17:15:00+00:00,15619.975802469136
2023-02-18 17:30:00+00:00,20002.59243546577
2023-02-18 17:45:00+00:00,33471.72411896745
2023-02-18 18:00:00+00:00,33405.01397306397
2023-02-18 18:15:00+00:00,39600.57560044894
2023-02-18 18:30:00+00:00,40352.73618406285
2023-02-18 18:45:00+00:00,39104.23562289562
2023-02-18 19:00:00+00:00,40457.43219977553
2023-02-18 19:15:00+00:00,21417.295409652077
2023-02-18 19:30:00+00:00,21933.212760942763
2023-02-18 19:45:00+00:00,26228.11654320988
2023-02-18 20:00:00+00:00,31572.63014590348
2023-02-18 20:15:00+00:00,27386.31746352413
2023-02-18 20:30:00+00:00,21590.93426487093
2023-02-18 20:45:00+00:00,21354.943434343433
2023-02-18 21:00:00+00:00,26152.78601571268
2023-02-18 21:15:00+00:00,25572.09488215488
2023-02-18 21:30:00+00:00,30997.50258136925
2023-02-18 21:45:00+00:00,32308.302031425366
2023-02-18 22:00:00+00:00,21048.110931537598
2023-02-18 22:15:00+00:00,23655.745533108868
2023-02-18 22:30:00+00:00,34347.40008978676
2023-02-18 22:45:00+00:00,32886.390830527496
2023-02-18 23:00:00+00:00,32378.71421997755
2023-02-18 23:15:00+00:00,29640.73581369248
2023-02-18 23:30:00+00:00,26585.103310886643
2023-02-18 23:45:00+00:00,19003.00488215488
2023-02-19 00:00:00+00:00,17132.81002244669
2023-02-19 00:15:00+00:00,15321.539405162737
2023-02-19 00:30:00+00:00,10120.032154882156
2023-02-19 00:45:00+00:00,5874.590852974186
2023-02-19 01:00:00+00:00,2928.314534231201
2023-02-19 01:15:00+00:00,927.110303030303
2023-02-19 01:30:00+00:00,75.07549069899103
2023-02-19 01:45:00+00:00,-16.210965207631876
2023-02-19 02:00:00+00:00,-8.340426487093154
2023-02-19 02:15:00+00:00,-8.15320987654321
2023-02-19 02:30:00+00:00,-7.919539842873176
2023-02-19 02:45:00+00:00,-7.744006734006734
2023-02-19 03:00:00+00:00,-7.597620650953984
2023-02-19 03:15:00+00:00,-7.533872053872054
2023-02-19 03:30:00+00:00,-7.425274971941638
2023-02-19 03:45:00+00:00,-7.402098765432099
2023-02-19 04:00:00+00:00,-7.286006128702758
2023-02-19 04:15:00+00:00,-7.235230078563412
2023-02-19 04:30:00+00:00,-7.207429854096521
2023-02-19 04:45:00+00:00,-7.1596632996633
2023-02-19 05:00:00+00:00,-7.180157126823794
2023-02-19 05:15:00+00:00,-7.137856341189675
2023-02-19 05:30:00+00:00,-7.081245791245792
2023-02-19 05:45:00+00:00,-7.020852974186307
2023-02-19 06:00:00+00:00,-6.975117845117845
2023-02-19 06:15:00+00:00,-6.931088664421998
2023-02-19 06:30:00+00:00,-6.843782267115601
2023-02-19 06:45:00+00:00,-6.815117845117845
2023-02-19 07:00:00+00:00,-6.835970819304152
2023-02-19 07:15:00+00:00,-6.801167227833894
2023-02-19 07:30:00+00:00,-6.873883277216611
2023-02-19 07:45:00+00:00,-6.618483813035181
2023-02-19 08:00:00+00:00,-6.90364758698092
2023-02-19 08:15:00+00:00,-6.821616161616162
2023-02-19 08:30:00+00:00,-6.94270233079952
2023-02-19 08:45:00+00:00,-6.866217732884399
2023-02-19 09:00:00+00:00,-6.814368403132448
2023-02-19 09:15:00+00:00,-6.813670033670034
2023-02-19 09:30:00+00:00,-6.82010101010101
2023-02-19 09:45:00+00:00,-6.779259259259259
2023-02-19 10:00:00+00:00,-6.75591470258137
2023-02-19 10:15:00+00:00,-6.755703098399728
2023-02-19 10:30:00+00:00,-6.8468350168350165
2023-02-19 10:45:00+00:00,-6.7898877665544335
2023-02-19 11:00:00+00:00,-6.814365881032548
2023-02-19 11:15:00+00:00,-6.882648709315376
2023-02-19 11:30:00+00:00,-6.797340067340067
2023-02-19 11:45:00+00:00,-6.907093153759821
2023-02-19 12:00:00+00:00,-6.785347923681257
2023-02-19 12:15:00+00:00,-6.753636363636364
2023-02-19 12:30:00+00:00,-6.693860830527497
2023-02-19 12:45:00+00:00,-6.5979096250033855
2023-02-19 13:00:00+00:00,-6.634074074074074
2023-02-19 13:15:00+00:00,-6.569483726150393
2023-02-19 13:30:00+00:00,-6.425636642289353
2023-02-19 13:45:00+00:00,-6.5714927048260385
2023-02-19 14:00:00+00:00,-6.624455667789001
2023-02-19 14:15:00+00:00,-6.664915824915825
2023-02-19 14:30:00+00:00,54.95021153887343
2023-02-19 14:45:00+00:00,901.009012345679
2023-02-19 15:00:00+00:00,2368.4668799102133
2023-02-19 15:15:00+00:00,4576.8900336700335
2023-02-19 15:30:00+00:00,7083.989842873176
2023-02-19 15:45:00+00:00,9846.591335578003
2023-02-19 16:00:00+00:00,12819.843984287318
2023-02-19 16:15:00+00:00,16073.988496071828
2023-02-19 16:30:00+00:00,19281.413108866444
2023-02-19 16:45:00+00:00,22378.273389450056
2023-02-19 17:00:00+00:00,25292.63884399551
2023-02-19 17:15:00+00:00,28075.673737373738
2023-02-19 17:30:00+00:00,31084.505533108866
2023-02-19 17:45:00+00:00,33932.67975308642
2023-02-19 18:00:00+00:00,36243.2742312009
2023-02-19 18:15:00+00:00,38376.431279082964
2023-02-19 18:30:00+00:00,40380.59823793491
2023-02-19 18:45:00+00:00,42414.494545454545
2023-02-19 19:00:00+00:00,44185.79351290684
2023-02-19 19:15:00+00:00,45546.257126823795
2023-02-19 19:30:00+00:00,46632.147744107744
2023-02-19 19:45:00+00:00,47337.979349046014
2023-02-19 20:00:00+00:00,47885.232491582494
2023-02-19 20:15:00+00:00,48032.79029180696
2023-02-19 20:30:00+00:00,48024.427160493826
2023-02-19 20:45:00+00:00,47613.03768799102
2023-02-19 21:00:00+00:00,47007.746386083054
2023-02-19 21:15:00+00:00,46352.626902356904
2023-02-19 21:30:00+00:00,44937.364399551065
2023-02-19 21:45:00+00:00,43215.46922558923
2023-02-19 22:00:00+00:00,41407.707317620654
2023-02-19 22:15:00+00:00,39183.833872053874
2023-02-19 22:30:00+00:00,36940.891818181815
2023-02-19 22:45:00+00:00,34207.816588103255
2023-02-19 23:00:00+00:00,31485.31501683502
2023-02-19 23:15:00+00:00,28481.3397979798
