date_time,site
2023-02-16 19:45:00+00:00,101088.57635241302
2023-02-16 20:00:00+00:00,95348.71312382154
2023-02-16 20:15:00+00:00,93755.60501683502
2023-02-16 20:30:00+00:00,96450.83393939394
2023-02-16 20:45:00+00:00,91692.98784511785
2023-02-16 21:00:00+00:00,89001.47938271605
2023-02-16 21:15:00+00:00,93660.20015712682
2023-02-16 21:30:00+00:00,95175.25168350169
2023-02-16 21:45:00+00:00,98882.75341189675
2023-02-16 22:00:00+00:00,96073.42383838384
2023-02-16 22:15:00+00:00,93025.98415263748
2023-02-16 22:30:00+00:00,89953.47221099888
2023-02-16 22:45:00+00:00,86592.1261728395
2023-02-16 23:00:00+00:00,86748.99585858585
2023-02-16 23:15:00+00:00,85386.94468013468
2023-02-16 23:30:00+00:00,78319.7168013468
2023-02-16 23:45:00+00:00,76672.95297418631
2023-02-17 00:00:00+00:00,75538.72976430977
2023-02-17 00:15:00+00:00,75880.4632424891
2023-02-17 00:30:00+00:00,77052.12004489338
2023-02-17 00:45:00+00:00,76526.25984394527
2023-02-17 01:00:00+00:00,72515.91662177329
2023-02-17 01:15:00+00:00,71122.48987654322
2023-02-17 01:30:00+00:00,75485.03780825455
2023-02-17 01:45:00+00:00,73261.5749607183
2023-02-17 02:00:00+00:00,77164.36005611673
2023-02-17 02:15:00+00:00,77604.13901234568
2023-02-17 02:30:00+00:00,74196.20721661055
2023-02-17 02:45:00+00:00,74133.78892255892
2023-02-17 03:00:00+00:00,73943.70476992143
2023-02-17 03:15:00+00:00,75785.46300785634
2023-02-17 03:30:00+00:00,78326.78296296296
2023-02-17 03:45:00+00:00,78598.74507295174
2023-02-17 04:00:00+00:00,76797.25272727273
2023-02-17 04:15:00+00:00,73397.7235241302
2023-02-17 04:30:00+00:00,73893.66904601571
2023-02-17 04:45:00+00:00,74273.59895622896
2023-02-17 05:00:00+00:00,54288.642177328846
2023-02-17 05:15:00+00:00,50911.52949494949
2023-02-17 05:30:00+00:00,48569.10923681257
2023-02-17 05:45:00+00:00,47401.14492704826
2023-02-17 06:00:00+00:00,48602.827620650954
2023-02-17 06:15:00+00:00,49457.23068462402
2023-02-17 06:30:00+00:00,51384.61857463524
2023-02-17 06:45:00+00:00,49893.29606060606
2023-02-17 07:00:00+00:00,48713.88014590348
2023-02-17 07:15:00+00:00,48056.97647586981
2023-02-17 07:30:00+00:00,48052.63702581369
2023-02-17 07:45:00+00:00,51360.11662177329
2023-02-17 08:00:00+00:00,51519.280056116724
2023-02-17 08:15:00+00:00,49070.83805470435
2023-02-17 08:30:00+00:00,48720.106397306394
2023-02-17 08:45:00+00:00,47513.07674523008
2023-02-17 09:00:00+00:00,48540.83356902357
2023-02-17 09:15:00+00:00,51831.349562289564
2023-02-17 09:30:00+00:00,50940.322996633
2023-02-17 09:45:00+00:00,47903.460673400674
2023-02-17 10:00:00+00:00,47443.37948372615
2023-02-17 10:15:00+00:00,48478.792233445565
2023-02-17 10:30:00+00:00,49690.91419753087
2023-02-17 10:45:00+00:00,51135.606879910214
2023-02-17 11:00:00+00:00,50156.858956228956
2023-02-17 11:15:00+00:00,47469.66517396184
2023-02-17 11:30:00+00:00,47716.86007856341
2023-02-17 11:45:00+00:00,47586.94268237935
2023-02-17 12:00:00+00:00,51195.76446689113
2023-02-17 12:15:00+00:00,50423.99386083053
2023-02-17 12:30:00+00:00,48875.790303030306
2023-02-17 12:45:00+00:00,47465.264399551066
2023-02-17 13:00:00+00:00,47168.557923681255
2023-02-17 13:15:00+00:00,48516.77486370413
2023-02-17 13:30:00+00:00,50488.98317620651
2023-02-17 13:45:00+00:00,50691.5131986532
2023-02-17 14:00:00+00:00,67596.1980359147
2023-02-17 14:15:00+00:00,75329.81325476992
2023-02-17 14:30:00+00:00,72574.29381593716
2023-02-17 14:45:00+00:00,72614.71457844511
2023-02-17 15:00:00+00:00,77549.61288439955
2023-02-17 15:15:00+00:00,79666.48632996633
2023-02-17 15:30:00+00:00,84268.55705948373
2023-02-17 15:45:00+00:00,88538.65177328844
2023-02-17 16:00:00+00:00,91992.85563457414
2023-02-17 16:15:00+00:00,105491.08950617284
2023-02-17 16:30:00+00:00,104851.34737373737
2023-02-17 16:45:00+00:00,98975.35168350168
2023-02-17 17:00:00+00:00,97117.32845117844
2023-02-17 17:15:00+00:00,98431.37169472502
2023-02-17 17:30:00+00:00,101216.02317620651
2023-02-17 17:45:00+00:00,99409.85172839506
2023-02-17 18:00:00+00:00,98103.02491582492
2023-02-17 18:15:00+00:00,98476.85255892256
2023-02-17 18:30:00+00:00,96400.33645342312
2023-02-17 18:45:00+00:00,97620.82527497194
2023-02-17 19:00:00+00:00,93715.29076318743
2023-02-17 19:15:00+00:00,97157.13470258137
2023-02-17 19:30:00+00:00,97784.52529741863
2023-02-17 19:45:00+00:00,100643.0179349046
2023-02-17 20:00:00+00:00,96217.45376603244
2023-02-17 20:15:00+00:00,95368.97126823793
2023-02-17 20:30:00+00:00,95913.08468013468
2023-02-17 20:45:00+00:00,94824.13831649831
2023-02-17 21:00:00+00:00,92262.23704826039
2023-02-17 21:15:00+00:00,91866.89182556627
2023-02-17 21:30:00+00:00,92010.32590938626
2023-02-17 21:45:00+00:00,91703.37942760943
2023-02-17 22:00:00+00:00,93819.47393939394
2023-02-17 22:15:00+00:00,92213.28855218855
2023-02-17 22:30:00+00:00,92339.55189674524
2023-02-17 22:45:00+00:00,89786.9227721661
2023-02-17 23:00:00+00:00,86229.49457912458
2023-02-17 23:15:00+00:00,85243.73610549944
2023-02-17 23:30:00+00:00,81406.30838383839
2023-02-17 23:45:00+00:00,82309.64755331089
2023-02-18 00:00:00+00:00,79620.07629629629
2023-02-18 00:15:00+00:00,75005.11387205387
2023-02-18 00:30:00+00:00,73562.92609000654
2023-02-18 00:45:00+00:00,76527.94193041527
2023-02-18 01:00:00+00:00,75106.67494949495
2023-02-18 01:15:00+00:00,75368.38794612794
2023-02-18 01:30:00+00:00,79141.39759696215
2023-02-18 01:45:00+00:00,76825.02307519641
2023-02-18 02:00:00+00:00,75649.04775533109
2023-02-18 02:15:00+00:00,73864.67858585858
2023-02-18 02:30:00+00:00,74474.94371492705
2023-02-18 02:45:00+00:00,74795.05520763187
2023-02-18 03:00:00+00:00,75165.70765432098
2023-02-18 03:15:00+00:00,75619.01778900113
2023-02-18 03:30:00+00:00,73581.30540965208
2023-02-18 03:45:00+00:00,74495.40181818182
2023-02-18 04:00:00+00:00,73852.92334455668
2023-02-18 04:15:00+00:00,76666.70595959596
2023-02-18 04:30:00+00:00,77033.42077441077
2023-02-18 04:45:00+00:00,74037.2352637486
2023-02-18 05:00:00+00:00,54082.66791245791
2023-02-18 05:15:00+00:00,46876.19367003367
2023-02-18 05:30:00+00:00,47291.303714927046
2023-02-18 05:45:00+00:00,49901.149416386084
2023-02-18 06:00:00+00:00,51163.96805983805
2023-02-18 06:15:00+00:00,48352.05884399551
2023-02-18 06:30:00+00:00,47056.229842873174
2023-02-18 06:45:00+00:00,46486.18760942761
2023-02-18 07:00:00+00:00,46932.57810325477
2023-02-18 07:15:00+00:00,50267.792727272725
2023-02-18 07:30:00+00:00,50987.22993265993
2023-02-18 07:45:00+00:00,47727.464104853745
2023-02-18 08:00:00+00:00,48323.014040404036
2023-02-18 08:15:00+00:00,47009.25818181818
2023-02-18 08:30:00+00:00,48113.890953984286
2023-02-18 08:45:00+00:00,51034.71178451178
2023-02-18 09:00:00+00:00,50342.188765432096
2023-02-18 09:15:00+00:00,47463.49489337823
2023-02-18 09:30:00+00:00,47377.108136924806
2023-02-18 09:45:00+00:00,46882.482491582494
2023-02-18 10:00:00+00:00,48943.3712345679
2023-02-18 10:15:00+00:00,50458.303748597085
2023-02-18 10:30:00+00:00,49692.26647586981
2023-02-18 10:45:00+00:00,46881.492300785634
2023-02-18 11:00:00+00:00,47835.90433310221
2023-02-18 11:15:00+00:00,46803.77264870932
2023-02-18 11:30:00+00:00,50541.19026936027
2023-02-18 11:45:00+00:00,50361.7647362514
2023-02-18 12:00:00+00:00,48901.94551627385
2023-02-18 12:15:00+00:00,46896.446251402915
2023-02-18 12:30:00+00:00,48848.901167227836
2023-02-18 12:45:00+00:00,47244.70152637486
2023-02-18 13:00:00+00:00,50070.94861952862
2023-02-18 13:15:00+00:00,50148.38178451179
2023-02-18 13:30:00+00:00,47072.94655443322
2023-02-18 13:45:00+00:00,47860.812704826036
2023-02-18 14:00:00+00:00,65493.923569023566
2023-02-18 14:15:00+00:00,67720.97968574635
2023-02-18 14:30:00+00:00,67349.55142035738
2023-02-18 14:45:00+00:00,64893.09305274972
2023-02-18 15:00:00+00:00,61632.00154882155
2023-02-18 15:15:00+00:00,62938.872648709315
2023-02-18 15:30:00+00:00,65532.885319865316
2023-02-18 15:45:00+00:00,69216.91460157128
2023-02-18 16:00:00+00:00,67937.41374336842
2023-02-18 16:15:00+00:00,65124.22920314254
2023-02-18 16:30:00+00:00,64882.95377104377
2023-02-18 16:45:00+00:00,66382.18175084174
2023-02-18 17:00:00+00:00,68226.03219977554
2023-02-18 17:15:00+00:00,69361.65332210998
2023-02-18 17:30:00+00:00,69374.3837261504
2023-02-18 17:45:00+00:00,63840.55499438832
2023-02-18 18:00:00+00:00,63750.50685746352
2023-02-18 18:15:00+00:00,63957.4664983165
2023-02-18 18:30:00+00:00,65182.12175084175
2023-02-18 18:45:00+00:00,67347.67641975309
2023-02-18 19:00:00+00:00,68841.1349607183
2023-02-18 19:15:00+00:00,67426.15147025813
2023-02-18 19:30:00+00:00,65645.22418630752
2023-02-18 19:45:00+00:00,66098.03312008979
2023-02-18 20:00:00+00:00,66910.70624793533
2023-02-18 20:15:00+00:00,68127.10808080809
2023-02-18 20:30:00+00:00,69042.27126823794
2023-02-18 20:45:00+00:00,67724.17874298542
2023-02-18 21:00:00+00:00,67159.91867564534
2023-02-18 21:15:00+00:00,66295.07481481481
2023-02-18 21:30:00+00:00,67995.23543209877
2023-02-18 21:45:00+00:00,67585.24213243547
2023-02-18 22:00:00+00:00,70877.18531986533
2023-02-18 22:15:00+00:00,69426.88648709316
2023-02-18 22:30:00+00:00,66435.9132996633
2023-02-18 22:45:00+00:00,66340.03663299663
2023-02-18 23:00:00+00:00,67149.17622895623
2023-02-18 23:15:00+00:00,68657.64188552188
2023-02-18 23:30:00+00:00,69838.61580246914
2023-02-18 23:45:00+00:00,68580.60933782267
2023-02-19 00:00:00+00:00,49874.70530864198
2023-02-19 00:15:00+00:00,49163.177519414596
2023-02-19 00:30:00+00:00,49075.69696969697
2023-02-19 00:45:00+00:00,52394.226610549944
2023-02-19 01:00:00+00:00,54158.66723905724
2023-02-19 01:15:00+00:00,48362.10277216611
2023-02-19 01:30:00+00:00,47167.29697218047
2023-02-19 01:45:00+00:00,47840.66305274972
2023-02-19 02:00:00+00:00,47164.994624017956
2023-02-19 02:15:00+00:00,50518.7448597082
2023-02-19 02:30:00+00:00,49437.54265993266
2023-02-19 02:45:00+00:00,48347.477912457914
2023-02-19 03:00:00+00:00,45822.83913580247
2023-02-19 03:15:00+00:00,47628.515016835016
2023-02-19 03:30:00+00:00,47252.057025813694
2023-02-19 03:45:00+00:00,50708.299797979795
2023-02-19 04:00:00+00:00,50073.5831986532
2023-02-19 04:15:00+00:00,47202.13161616162
2023-02-19 04:30:00+00:00,46828.59035914703
2023-02-19 04:45:00+00:00,46492.255499438834
2023-02-19 05:00:00+00:00,47599.25189674523
2023-02-19 05:15:00+00:00,50572.579416386085
2023-02-19 05:30:00+00:00,50915.89549943883
2023-02-19 05:45:00+00:00,48039.86622895623
2023-02-19 06:00:00+00:00,47755.5427721661
2023-02-19 06:15:00+00:00,47594.11863075197
2023-02-19 06:30:00+00:00,48781.062985409655
2023-02-19 06:45:00+00:00,52303.68987654321
2023-02-19 07:00:00+00:00,49595.49407407407
2023-02-19 07:15:00+00:00,48147.80129068463
2023-02-19 07:30:00+00:00,47117.49455667789
2023-02-19 07:45:00+00:00,46912.75285176497
2023-02-19 08:00:00+00:00,50651.40878787879
2023-02-19 08:15:00+00:00,51075.36
2023-02-19 08:30:00+00:00,48632.035602944175
2023-02-19 08:45:00+00:00,46510.55434343434
2023-02-19 09:00:00+00:00,47019.66497559869
2023-02-19 09:15:00+00:00,46384.398843995514
2023-02-19 09:30:00+00:00,50269.477250280586
2023-02-19 09:45:00+00:00,50912.0287654321
2023-02-19 10:00:00+00:00,48436.35525252525
2023-02-19 10:15:00+00:00,47219.13563411897
2023-02-19 10:30:00+00:00,47146.73283950617
2023-02-19 10:45:00+00:00,48993.05955106622
2023-02-19 11:00:00+00:00,51051.72891133558
2023-02-19 11:15:00+00:00,49892.55272727273
2023-02-19 11:30:00+00:00,46956.96308641975
2023-02-19 11:45:00+00:00,47254.58943883277
2023-02-19 12:00:00+00:00,47876.9960325477
2023-02-19 12:15:00+00:00,50685.729674523005
2023-02-19 12:30:00+00:00,50043.55255892256
2023-02-19 12:45:00+00:00,49851.6200252796
2023-02-19 13:00:00+00:00,46459.76416386083
2023-02-19 13:15:00+00:00,47053.91728395061
2023-02-19 13:30:00+00:00,47848.818313974996
2023-02-19 13:45:00+00:00,49528.315364758695
2023-02-19 14:00:00+00:00,49671.060785634116
2023-02-19 14:15:00+00:00,46662.0274298541
2023-02-19 14:30:00+00:00,45784.69128897995
2023-02-19 14:45:00+00:00,43378.532873176206
2023-02-19 15:00:00+00:00,62155.82290684624
2023-02-19 15:15:00+00:00,65903.01931537598
2023-02-19 15:30:00+00:00,64001.1444332211
2023-02-19 15:45:00+00:00,62017.697923681255
2023-02-19 16:00:00+00:00,60665.80880095065
2023-02-19 16:15:00+00:00,61577.92154882155
2023-02-19 16:30:00+00:00,64073.74248035915
2023-02-19 16:45:00+00:00,65138.46558922559
2023-02-19 17:00:00+00:00,63052.25120089787
2023-02-19 17:15:00+00:00,61074.664691358026
2023-02-19 17:30:00+00:00,61412.49109988777
2023-02-19 17:45:00+00:00,61901.97126319374
